question,generated_answer,ground_truth_answer,num_retrieved,recall@1,precision@1,recall@3,precision@3,recall@5,precision@5,recall@10,precision@10,mrr,rouge_l,exact_match,semantic_similarity,citation_precision,citation_recall,citation_f1,has_refusal,question_type,doc_name,answerable
What was MGM's interest coverage ratio using FY2022 Adjusted EBIT as the numerator and annual Interest Expense as the denominator?,Not enough information in the provided context.,"As adjusted EBIT is negative, coverage ratio is zero",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359775364398956,0.0,0.0,0.0,True,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
Which region had the worst topline performance for MGM during FY2022?,Not enough information in the provided context.,MGM China experienced the worst topline performance amongst the other regions presented. Its revenue declined 44% in FY2022 whereas the other regions presented increased their revenues.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212121212121212,0.0,0.1304859519004821,0.0,0.0,0.0,True,novel-generated,MGMRESORTS_2022Q4_EARNINGS,True
Which type of debt received the largest investment among the short term investments for MGM in H1 FY2023?,"Corporate bonds received the largest investment among short-term investments for MGM in H1 FY2023, totaling $416.4 million [MGMRESORTS_2023Q2_10Q_c16].",the biggest short term investment is in corporate bonds (almost 82% of the total investment),5,0.0,0.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,0.5,0.3157894736842105,0.0,0.652469277381897,1.0,0.2,0.3333333333333333,False,novel-generated,MGMRESORTS_2023Q2_10Q,True
What is the FY2016 COGS for Microsoft? Please state answer in USD millions. Provide a response to the question by primarily using the statement of income.,Not enough information in the provided context.,$32780.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974157899618148,0.0,0.2,0.0,True,metrics-generated,MICROSOFT_2016_10K,False
Has Microsoft increased its debt on balance sheet between FY2023 and the FY2022 period?,Not enough information in the provided context.,No. Microsoft decreased its debt by $2.5bn in FY 2023 vs FY 2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.1223016381263732,0.0,0.0,0.0,True,domain-relevant,MICROSOFT_2023_10K,False
We want to calculate a financial metric. Please help us compute it by basing your answers off of the statement of income and the statement of cash flows. Here's the question: what is the FY2015 unadjusted EBITDA % margin for Netflix? Calculate unadjusted EBITDA using unadjusted operating income and D&A (from cash flow statement).,"The FY2015 unadjusted EBITDA margin is 48.7%.

**Calculation:**
*   **Unadjusted Operating Income (FY2015):** $305,826 thousand [NETFLIX_2016_10K_c60]
*   **Depreciation and Amortization (D&A) (FY2015):** $10,806,912 thousand [NETFLIX_2021_10K_c62] *(Note: The provided excerpts do not contain a specific D&A line item for FY2015 in the Cash Flow statement; however, the 2021 excerpt shows ""Amortization of content assets"" as $10,806,912 thousand for 2020. Without an explicit FY2015 D&A figure or a specific instruction to use the 2020 figure as a proxy, strict adherence to the provided text prevents calculating the exact metric using only FY2015 data points found in the excerpts. However, assuming the question implies using the available ""Amortization"" line from the closest matching year (2",5.4%,5,0.0,0.0,0.5,0.6666666666666666,0.5,0.8,0.5,0.8,0.25,0.0,0.0,0.2173765301704406,1.0,0.6,0.7499999999999999,False,metrics-generated,NETFLIX_2015_10K,True
What is Netflix's year end FY2017 total current liabilities (in USD millions)? Base your judgments on the information provided primarily in the balance sheet.,"$5,466.312 million [NETFLIX_2017_10K_c67]",$5466.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.0,0.0,0.4878048896789551,1.0,0.0,0.0,False,metrics-generated,NETFLIX_2017_10K,True
"We need to calculate a reasonable approximation (or exact number if possible) of a financial metric. Basing your judgment by information plainly provided in the statement of income, what is Nike's three year average of cost of goods sold as a % of revenue from FY2016 to FY2018? Answer in units of percents and round to one decimal place.",Not enough information in the provided context.,55.1%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728637814521789,0.0,0.0,0.0,True,metrics-generated,NIKE_2018_10K,True
"According to the details clearly outlined within the balance sheet, how much total current assets did Nike have at the end of FY2019? Answer in USD millions.",Not enough information in the provided context.,$16525.00,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.0,0.0,0.1221909821033477,0.0,0.0,0.0,True,metrics-generated,NIKE_2019_10K,True
"When primarily referencing the income statement and the statement of financial position, what is the FY2021 inventory turnover ratio for Nike? Inventory turnover ratio is defined as: (FY2021 COGS) / (average inventory between FY2020 and FY2021). Round your answer to two decimal places.",Not enough information in the provided context.,3.46,5,0.5,1.0,0.5,0.3333333333333333,0.5,0.6,0.5,0.6,0.5,0.0,0.0,0.087610937654972,0.0,0.0,0.0,True,metrics-generated,NIKE_2021_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Nike in FY2023?","Investing activities brought in the most cash flow for Nike in FY2023.

[NIKE_2023_10K_c88]","Among the three, cash flow from operations was the highest for Nike in FY2023.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.3333333333333333,0.4666666666666667,0.0,0.852270245552063,1.0,0.2,0.3333333333333333,False,domain-relevant,NIKE_2023_10K,True
"Does Paypal have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.","Yes, PayPal had positive working capital based on FY2022 data.

Working capital was $13,414 million (calculated as Total Current Assets of $57,517 million minus Total Current Liabilities of $45,101 million) [PAYPAL_2022_10K_c105].",Yes. Paypal has a positive working capital of $ 1.6Bn as of FY2022 end.,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.2745098039215686,0.0,0.8396828174591064,1.0,0.4,0.5714285714285715,False,domain-relevant,PAYPAL_2022_10K,True
What is the FY2021 capital expenditure amount (in USD billions) for PepsiCo? Respond to the question by assuming the perspective of an investment analyst who can only use the details shown within the statement of cash flows.,Not enough information in the provided context.,$4.60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203291159123182,0.0,0.2,0.0,True,metrics-generated,PEPSICO_2021_10K,False
What are the geographies that Pepsico primarily operates in as of FY2022?,Not enough information in the provided context.,"As of FY2022, Pepsico primarily operates in the following geographies: North America, Latin America, Europe, Africa, Middle East, South Asia, Asia Pacific, Australia, New Zealand and China.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,-0.0452316552400589,0.0,0.0,0.0,True,domain-relevant,PEPSICO_2022_10K,False
Has Pepsico reported any materially important ongoing legal battles from FY2022 and FY2021?,Not enough information in the provided context.,"No, Pepsico is not involved in material legal battles.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1295255124568939,0.0,0.0,0.0,True,domain-relevant,PEPSICO_2022_10K,False
What is the quantity of restructuring costs directly outlined in Pepsico's income statements for FY2022? If restructuring costs are not explicitly outlined then state 0.,0,Pepsico's restructuring costs in FY2022 amounted to $411 million .,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1145799309015274,0.0,0.0,0.0,False,domain-relevant,PEPSICO_2022_10K,False
What is the FY2022 unadjusted EBITDA less capex for PepsiCo? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization [from cash flow statement]. Answer in USD millions. Respond to the question by assuming the perspective of an investment analyst who can only use the details shown within the statement of cash flows and the income statement.,Not enough information in the provided context.,$9068.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654054656624794,0.0,0.0,0.0,True,metrics-generated,PEPSICO_2022_10K,False
What is the FY2022 unadjusted EBITDA % margin for PepsiCo? Calculate unadjusted EBITDA using unadjusted operating income and D&A (from cash flow statement). Give a response to the question by relying on the details shown in the statement of cash flows and the P&L statement.,Not enough information in the provided context.,16.5%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693142652511596,0.0,0.0,0.0,True,metrics-generated,PEPSICO_2022_10K,False
"At the Pepsico AGM held on May 3, 2023, what was the outcome of the shareholder vote on the shareholder proposal for a congruency report by Pepsico on net-zero emissions policies?",Not enough information in the provided context.,The shareholder proposal for a congruency report by Pepsico on net-zero emissions policies was defeated.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.0869565217391304,0.0,0.0980943813920021,0.0,0.0,0.0,True,novel-generated,PEPSICO_2023_8K_dated-2023-05-05,False
"By how much did Pepsico increase its unsecured five year revolving credit agreement on May 26, 2023?",Not enough information in the provided context.,"$400,000,000 increase.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549213081598281,0.0,0.0,0.0,True,novel-generated,PEPSICO_2023_8K_dated-2023-05-30,False
"As of May 26, 2023, what is the total amount Pepsico may borrow under its unsecured revolving credit agreements?",Not enough information in the provided context.,"Total amount Pepsico may borrow under unsecured revolving credit agreements = $8,400,000,000.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592383667826652,0.0,0.0,0.0,True,novel-generated,PEPSICO_2023_8K_dated-2023-05-30,False
"As of FY2023Q1, why did Pepsico raise full year guidance for FY2023?",Not enough information in the provided context.,Pepsico experienced a strong start to FY2023.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626959353685379,0.0,0.0,0.0,True,novel-generated,PEPSICO_2023Q1_EARNINGS,False
"As of FY2023Q1, by how many percentage points did Pepsico raise full year guidance in respect of core constant currency EPS growth?",Not enough information in the provided context.,Pepsico raised full year guidance in respect of core constant currency EPS growth by 1 percentage point.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0202057864516973,0.0,0.0,0.0,True,novel-generated,PEPSICO_2023Q1_EARNINGS,False
Did Pfizer grow its PPNE between FY20 and FY21?,Not enough information in the provided context.,"Yes, change in PPNE was positive year over year",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1232110187411308,0.0,0.0,0.0,True,novel-generated,PFIZER_2021_10K,True
Were there any potential events that are not in Pfizer's standard business operations that substantially increased net income in 2019?,"No, the provided excerpts do not identify any potential events outside of standard business operations that substantially increased net income in 2019. In fact, Net Income attributable to Pfizer Inc. decreased by $48 million (or 48%) from 2018 to 2019 [PFIZER_2019_10K_c178]. The excerpts note that certain products faced patent expirations or loss of regulatory exclusivity in the last few years, which generally implies a negative impact rather than an increase in income [PFIZER_2019_10K_c178].","Yes, the gain on completion of Consumer Healthcare JV Transaction",5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.2,0.0449438202247191,0.0,0.2994831800460815,1.0,0.6,0.7499999999999999,False,novel-generated,PFIZER_2021_10K,True
What are three main companies acquired by Pfizer mentioned in this 10K report?,Not enough information in the provided context.,"Trillium, Array, and Therachon",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059644961729645,0.0,0.0,0.0,True,novel-generated,PFIZER_2021_10K,True
How much does Pfizer expect to pay to spin off Upjohn in the future in USD million?,Pfizer expects to incur costs of approximately $700 million in connection with separating Upjohn. [PFIZER_2020_10K_c75],77.78,5,0.0,0.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,0.5,0.0,0.0,0.0528789609670639,1.0,0.2,0.3333333333333333,False,novel-generated,Pfizer_2023Q2_10Q,True
"For Pfizer, which geographic region had the biggest drop in Q22023 year over year revenues (on a percentage basis)?",Not enough information in the provided context.,Developed Rest of the World,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.1666666666666666,0.0,0.1521585434675216,0.0,0.0,0.0,True,novel-generated,Pfizer_2023Q2_10Q,True
"As of Q2'2023, is Pfizer spinning off any large business segments?","No. As of Q2 2023, Pfizer is not spinning off any large business segments; it manages its commercial operations through two operating segments: Biopharma and Business Innovation [PFIZER_2023Q2_10Q_c14].","Yes, it's spinning off Upjohn.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.1081081081081081,0.0,0.2504879236221313,0.0,0.2,0.0,False,novel-generated,Pfizer_2023Q2_10Q,True
Which debt securities are registered to trade on a national securities exchange under Ulta Beauty's name as of FY2023?,Not enough information in the provided context.,There are none,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.0,0.0,0.133090004324913,0.0,0.0,0.0,True,domain-relevant,ULTABEAUTY_2023_10K,True
What are major acquisitions that Ulta Beauty has done in FY2023 and FY2022?,Not enough information in the provided context.,Ulta Beauty did not make any acquisitions in FY2023 and FY2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2227833867073059,0.0,0.0,0.0,True,domain-relevant,ULTABEAUTY_2023_10K,True
What drove the reduction in SG&A expense as a percent of net sales in FY2023?,Not enough information in the provided context.,"Lower marketing expenses and leverage of incentive compensation due to higher sales. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0444444444444444,0.0,0.1245468780398368,0.0,0.0,0.0,True,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
What drove the increase in Ulta Beauty's merchandise inventories balance at end of FY2023?,"The increase in merchandise inventories at the end of fiscal 2023 was primarily driven by three factors: a $54 million increase due to 47 new stores opened since January 29, 2022; a $25 million increase due to new key brand launches; and a $25 million increase primarily due to inventory cost increases [ULTABEAUTY_2023_10K_c66].","Increase in Merchandise inventories balance was driven by the opening of 47 new stores. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.25,0.0,0.7176469564437866,1.0,0.8,0.888888888888889,False,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
What percent of Ulta Beauty's total spend on stock repurchases for FY 2023 occurred in Q4 of FY2023?,Not enough information in the provided context.,"36%. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.0588235294117647,0.0,0.1363391578197479,0.0,0.0,0.0,True,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
Did Ulta Beauty's wages expense as a percent of net sales increase or decrease in FY2023?,Not enough information in the provided context.,"Wages expense as a percent of net sales increased in FY2023. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.0909090909090909,0.0,0.0542133972048759,0.0,0.0,0.0,True,novel-generated,ULTABEAUTY_2023Q4_EARNINGS,True
"Among all of the derivative instruments that Verizon used to manage the exposure to fluctuations of foreign currencies exchange rates or interest rates, which one had the highest notional value in FY 2021?","Cross currency swaps had the highest notional value in FY 2021 at $32,502 million. [VERIZON_2022_10K_c166]","Cross currency swaps. Its notional value was $32,502 million.",5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5517241379310345,0.0,0.7920975089073181,1.0,0.6,0.7499999999999999,False,novel-generated,VERIZON_2021_10K,True
"As of FY 2021, how much did Verizon expect to pay for its retirees in 2024?",Not enough information in the provided context.,"The estimated pension benefits were $1097 million, and the estimated health care and life insurance benefits were $862 million.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.3333333333333333,0.0769230769230769,0.0,0.1091163530945777,0.0,0.0,0.0,True,novel-generated,VERIZON_2021_10K,True
"Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If the quick ratio is not relevant to measure liquidity, please state that and explain why.","Not enough information in the provided context. The excerpts do not contain Verizon's quick ratio for FY 2022, nor do they provide the specific current assets (excluding inventory) and current liabilities required to calculate it.",No. The quick ratio was approximately 0.54 for Verizon. It indicated that Verizon does not have a healthy liquidity profile.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175438596491228,0.0,0.5401330590248108,0.0,0.8,0.0,True,domain-relevant,VERIZON_2022_10K,True
Is Verizon a capital intensive business based on FY 2022 data?,"Yes, Verizon is a capital intensive business based on FY 2022 data.

Capital expenditures, including capitalized software, were $23.1 billion in 2022 [VERIZON_2022_10K_c74].
The company's strategy requires significant capital investments primarily to acquire wireless spectrum, put the spectrum into service, provide additional capacity for growth in our networks, invest in the fiber that supports our businesses, evolve and maintain our networks and develop and maintain significant advanced information technology systems and data system capabilities [VERIZON_2022_10K_c39].
In 2022, Verizon made additional payments of $1.6 billion for obligations related to accelerated clearing incentives and clearing costs associated with the auction of C-Band spectrum licenses [VERIZON_2022_10K_c74].","Yes. Verizon's capital intensity ratio was approximately 2.774729. This means that it took approximately $2.77 of assets to generate $1 of revenue and thus, Verizon can be considered capital intensive.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208053691275167,0.0,0.7698643207550049,1.0,0.8,0.888888888888889,False,domain-relevant,VERIZON_2022_10K,True
Has Verizon increased its debt on balance sheet between 2022 and the 2021 fiscal period?,"No, Verizon did not increase its debt on the balance sheet between 2021 and 2022; total debt decreased from $150.9 billion at December 31, 2021, to $150.6 billion at December 31, 2022 [VERIZON_2022_10K_c76].",No. Verizon's debt decreased by $229 million.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.1739130434782608,0.0,0.7546590566635132,1.0,0.8,0.888888888888889,False,domain-relevant,VERIZON_2022_10K,True
What is FY2018 days payable outstanding (DPO) for Walmart? DPO is defined as: 365 * (average accounts payable between FY2017 and FY2018) / (FY2018 COGS + change in inventory between FY2017 and FY2018). Round your answer to two decimal places. Please base your judgments on the information provided primarily in the statement of financial position and the P&L statement.,Not enough information in the provided context.,42.69,5,0.0,0.0,0.5,0.3333333333333333,1.0,0.6,1.0,0.6,0.2916666666666666,0.0,0.0,0.1212257146835327,0.0,0.0,0.0,True,metrics-generated,WALMART_2018_10K,True
"Based on the information provided primarily in the statement of income, what is the FY2018 - FY2019 change in unadjusted operating income % margin for Walmart? Answer in units of percents and round to one decimal place.","-1.9%
[WALMART_2018_10K_c56]",0.2%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291280150413513,0.0,0.2,0.0,False,metrics-generated,WALMART_2019_10K,True
What is the FY2018 - FY2020 3 year average unadjusted EBITDA % margin for Walmart? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization from the cash flow statement. Answer in units of percents and round to one decimal place. Calculate what was asked by utilizing the line items clearly shown in the P&L statement and the cash flow statement.,Not enough information in the provided context.,6.2%,5,0.0,0.0,0.5,0.3333333333333333,0.5,0.4,0.5,0.4,0.25,0.0,0.0,0.1927649676799774,0.0,0.0,0.0,True,metrics-generated,WALMART_2020_10K,True
